tag,seed,algo,episode,is_final,steps_to_mastery,total_reward,done_reason,running_mean_steps,running_mean_reward
a,3,SARSA,28,0,35,74.75,timeout,17.586,90.707
a,3,SARSA,29,0,35,155.75,timeout,18.167,92.875
a,3,SARSA,30,0,35,155.75,timeout,18.71,94.903
a,3,SARSA,31,0,35,158.75,timeout,19.219,96.898
a,3,SARSA,32,0,35,165.75,timeout,19.697,98.985
a,3,SARSA,33,0,35,181.75,timeout,20.147,101.419
a,3,SARSA,34,0,7,63.95,mastery,19.771,100.349
a,3,SARSA,35,0,35,137.75,timeout,20.194,101.387
a,3,SARSA,36,0,4,61.4,mastery,19.757,100.307
a,3,SARSA,37,0,12,61.2,mastery,19.553,99.278
a,3,SARSA,38,0,35,130.75,timeout,19.949,100.085
a,3,SARSA,39,0,35,165.75,timeout,20.325,101.726
a,3,SARSA,40,0,35,160.75,timeout,20.683,103.166
a,3,SARSA,41,0,35,165.75,timeout,21.024,104.656
a,3,SARSA,42,0,35,151.75,timeout,21.349,105.751
a,3,SARSA,43,0,9,71.65,mastery,21.068,104.976
a,3,SARSA,44,0,4,61.4,mastery,20.689,104.008
a,3,SARSA,45,0,18,135.3,mastery,20.63,104.688
a,3,SARSA,46,0,7,61.95,mastery,20.34,103.779
a,3,SARSA,47,0,5,59.25,mastery,20.021,102.851
a,3,SARSA,48,0,4,61.4,mastery,19.694,102.005
a,3,SARSA,49,1,6,57.1,mastery,19.42,101.107
a,4,Random,0,0,22,72.7,mastery,22.0,72.7
a,4,Random,1,0,10,65.5,mastery,16.0,69.1
a,4,Random,2,0,22,174.7,mastery,18.0,104.3
a,4,Random,3,0,13,47.05,mastery,16.75,89.987
a,4,Random,4,0,7,59.95,mastery,14.8,83.98
a,4,Random,5,0,24,150.4,mastery,16.333,95.05
a,4,Random,6,0,23,60.55,mastery,17.286,90.121
a,4,Random,7,0,5,59.25,mastery,15.75,86.262
a,4,Random,8,0,12,89.2,mastery,15.333,86.589
a,4,Random,9,0,12,51.2,mastery,15.0,83.05
